mandat_id,mandature_id,personne_id,nom,prenom,role,from_date,to_date,source_personne,source
,gouv_rouvier_3,,Rouvier,Maurice,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(3)
,gouv_tirard_2,,Rouvier,Maurice,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(2)
,gouv_reynaud,,Roy,Henri,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_briand_1,,Ruau,Joseph,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_clemenceau_1,,Ruau,Joseph,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_rouvier_2,,Ruau,Joseph,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(2)
,gouv_rouvier_3,,Ruau,Joseph,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(3)
,gouv_sarrien,,Ruau,Joseph,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_blum_1,,Rucart,Marc,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_blum_2,,Rucart,Marc,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Rucart,Marc,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_chautemps_4,,Rucart,Marc,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_daladier_3,,Rucart,Marc,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(3)
,gouv_daladier_4,,Rucart,Marc,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(4)
,gouv_daladier_5,,Rucart,Marc,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(5)
,gouv_poincare_1,,Sainsère,Olivier,Secrétaire général de la Présidence,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(1)
,gouv_blum_1,,Salengro,Roger,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_blum_2,,Sarraut,Albert,"Ministre d’État, chargé des Affaires d’Afrique du Nord",,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_briand_1,,Sarraut,Albert,Sous-secrétaire d'État à la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_7,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_chautemps_1,,Sarraut,Albert,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_chautemps_2,,Sarraut,Albert,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(2)
,gouv_chautemps_3,,Sarraut,Albert,Ministres d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_chautemps_4,,Sarraut,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_clemenceau_1,,Sarraut,Albert,Sous-secrétaire d'État à l'Intérieur et à la présidence du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_daladier_1,,Sarraut,Albert,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(1)
,gouv_daladier_1,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(1)
,gouv_daladier_3,,Sarraut,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(3)
,gouv_daladier_4,,Sarraut,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(4)
,gouv_daladier_5,,Sarraut,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(5)
,gouv_doumergue_2,,Sarraut,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(2)
,gouv_herriot_3,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(3)
,gouv_leygues,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_paul_boncour,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Paul-Boncour
,gouv_poincare_2,,Sarraut,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(2)
,gouv_poincare_4,,Sarraut,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(4)
,gouv_reynaud,,Sarraut,Albert,Ministre de l'Éducation nationale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_sarraut_1,,Sarraut,Albert,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_sarraut_1,,Sarraut,Albert,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_sarraut_2,,Sarraut,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(2)
,gouv_sarraut_2,,Sarraut,Albert,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(2)
,gouv_sarrien,,Sarraut,Albert,Sous-secrétaire d'État à l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_steeg,,Sarraut,Albert,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_viviani_1,,Sarraut,Albert,Ministre de l'Instruction publique et des Beaux-Arts	,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(1)
,gouv_viviani_2,,Sarraut,Albert,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_bourgeois,,Sarrien,Ferdinand,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Bourgeois
,gouv_brisson_1,,Sarrien,Ferdinand,Ministre des Postes et Télégraphes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(1)
,gouv_brisson_2,,Sarrien,Ferdinand,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(2)
,gouv_de_freycinet_3,,Sarrien,Ferdinand,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(3)
,gouv_goblet,,Sarrien,Ferdinand,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Goblet
,gouv_sarrien,,Sarrien,Ferdinand,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_sarrien,,Sarrien,Ferdinand,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_tirard_1,,Sarrien,Ferdinand,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(1)
,gouv_de_freycinet_2,,Say,Léon,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(2)
,gouv_painleve_2,,Schmidt,Jammy,Sous-secrétaire d’État aux Régions libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Schmidt,Jammy,Sous-secrétaire d’État aux Régions libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_painleve_2,,Schrameck,Abraham,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Schrameck,Abraham,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_petain,,Schuman,Robert,Sous-secrétaire d’État aux Réfugiés,,,,https://fr.wikipedia.org/wiki/Gouvernement_Philippe_Pétain
,gouv_reynaud,,Schuman,Robert,Sous-secrétaire d’État à la Vice-présidence du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_blum_1,,Sellier,Henri,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_briand_5,,Sembat,Marcel,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(5)
,gouv_viviani_2,,Sembat,Marcel,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_clemenceau_2,,Sergent,Charles,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_blum_2,,Sérol,Albert,Ministre du Travail,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_reynaud,,Sérol,Albert,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_tardieu_1,,Sérot,Robert,Sous-secrétaire d’État à l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_tardieu_2,,Sérot,Robert,Sous-secrétaire d’État à l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_blum_2,,Serre,Philippe,Sous-secrétaire d’État au Travail,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Serre,Philippe,Sous-secrétaire d’État au Travail,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_chautemps_4,,Serre,Philippe,Sous-secrétaire d’État au Service des Étrangers et de l’Immigration,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_daladier_1,,Serre,Louis,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(1)
,gouv_daladier_5,,Serruys,Daniel,Commissaire général à l'Économie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(5)
,gouv_ribot_1,,Siegfried,Jules,"Ministre du Commerce, de l'Industrie",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(1)
,gouv_ribot_2,,Siegfried,Jules,"Ministre du Commerce, de l'Industrie et des Colonies",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_clemenceau_2,,Simon,Henry,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_clemenceau_1,,Simyan,Julien,Sous-secrétaire d'État aux Postes et Télégraphes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_blum_1,,Spinasse,Charles,Ministre de l'Économie nationale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_casimir_perier,,Spuller,Eugène,"Ministre de l'Instruction publique, des Beaux-Arts et des Cultes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_gambetta,,Spuller,Eugène,Sous-secrétaire d'État aux Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Gambetta
,gouv_rouvier_1,,Spuller,Eugène,"Ministre de l'Instruction publique, des Beaux-Arts et des Cultes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(1)
,gouv_tirard_2,,Spuller,Eugène,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(2)
,gouv_blum_2,,Steeg,Théodore,Ministres d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_briand_3,,Steeg,Théodore,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(3)
,gouv_briand_4,,Steeg,Théodore,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(4)
,gouv_caillaux,,Steeg,Théodore,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Caillaux
,gouv_chautemps_1,,Steeg,Théodore,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_chautemps_4,,Steeg,Théodore,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_leygues,,Steeg,Théodore,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Steeg,Théodore,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Steeg,Théodore,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_monis,,Steeg,Théodore,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ernest_Monis
,gouv_painleve_1,,Steeg,Théodore,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_painleve_2,,Steeg,Théodore,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_poincare_1,,Steeg,Théodore,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(1)
,gouv_ribot_5,,Steeg,Théodore,Ministre de l'Intérieur	,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_ribot_5,,Steeg,Théodore,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_steeg,,Steeg,Théodore,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_sarraut_1,,Stern,Jacques,Ministre de la Marine marchande,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_sarraut_2,,Stern,Jacques,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(2)
,gouv_steeg,,Stern,Jacques,Sous-secrétaire d’État à la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_poincare_2,,Strauss,Paul,"Ministre de l’Hygiène, de l’Assistance et des Prévoyances sociales",,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(2)
,gouv_briand_11,,Tardieu,André,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(11)
,gouv_clemenceau_2,,Tardieu,André,Commissaire général aux Affaires de guerre franco-américaines,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_doumergue_2,,Tardieu,André,Ministre d’État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(2)
,gouv_laval_1,,Tardieu,André,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Tardieu,André,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_laval_3,,Tardieu,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(3)
,gouv_poincare_4,,Tardieu,André,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(4)
,gouv_poincare_5,,Tardieu,André,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(5)
,gouv_ribot_5,,Tardieu,André,Haut-commissaire aux États-Unis,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_tardieu_1,,Tardieu,André,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_tardieu_1,,Tardieu,André,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_tardieu_2,,Tardieu,André,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_tardieu_2,,Tardieu,André,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_tardieu_3,,Tardieu,André,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(3)
,gouv_tardieu_3,,Tardieu,André,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(3)
,gouv_blum_1,,Tasso,Henri,Sous-secrétaire d’État aux Travaux publics chargé de la Marine marchande,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_blum_2,,Tasso,Henri,Sous-secrétaire d’État à la Marine marchande,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Tasso,Henri,Sous-secrétaire d’État à la Marine marchande,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_dupuy_1,,Terrier,Louis,"Ministre du Commerce, de l'Industrie et des Colonies",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(1)
,gouv_reynaud,,Thellier,Paul,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_sarraut_2,,Thellier,Paul,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(2)
,gouv_tirard_2,,Thévenet,François,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(2)
,gouv_fallieres,,Thibaudin,Jean,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Armand_Fallières
,gouv_ferry_2,,Thibaudin,Jean,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Ferry_(2)
,gouv_barthou,,Thierry,Joseph,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Louis_Barthou
,gouv_briand_5,,Thierry,Joseph,Sous-secrétaire d’État de la Guerre chargé du Ravitaillement et de l'intendance militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(5)
,gouv_ribot_5,,Thierry,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_viviani_2,,Thierry,Joseph,Sous-secrétaire d’État de la Guerre chargé du Ravitaillement et de l'intendance militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_briand_5,,Thomas,Albert,Sous-secrétaire d’État à la Guerre chargé de l'Artillerie et des munitions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(5)
,gouv_briand_6,,Thomas,Albert,Ministre de l'Armement et des Fabrications de guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(6)
,gouv_ribot_5,,Thomas,Albert,Ministre de l'Armement et des Fabrications de guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_viviani_2,,Thomas,Albert,Sous-secrétaire d’État à la Guerre chargé de l'Artillerie et de l'équipement militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_clemenceau_1,,Thomson,Gaston,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_rouvier_2,,Thomson,Gaston,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(2)
,gouv_rouvier_3,,Thomson,Gaston,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Maurice_Rouvier_(3)
,gouv_sarrien,,Thomson,Gaston,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_viviani_1,,Thomson,Gaston,"Ministre du Commerce, Industrie, Postes et Télégraphes",,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(1)
,gouv_viviani_2,,Thomson,Gaston,"Ministre du Commerce, Industrie, Postes et Télégraphes",,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_leygues,,Thoumyre,Robert,Sous-secrétaire d'État au Ravitaillement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Thoumyre,Robert,Sous-secrétaire d’État au Ravitaillement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Thoumyre,Robert,Sous-secrétaire d’État au Ravitaillement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_steeg,,Thoumyre,Robert,Ministre des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_de_freycinet_2,,Tirard,Pierre,Ministre du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(2)
,gouv_duclerc,,Tirard,Pierre,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_fallieres,,Tirard,Pierre,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Armand_Fallières
,gouv_ferry_2,,Tirard,Pierre,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Ferry_(2)
,gouv_ribot_1,,Tirard,Pierre,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(1)
,gouv_ribot_2,,Tirard,Pierre,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_tirard_1,,Tirard,Pierre,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(1)
,gouv_tirard_1,,Tirard,Pierre,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(1)
,gouv_tirard_2,,Tirard,Pierre,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(2)
,gouv_tirard_2,,Tirard,Pierre,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(2)
,gouv_briand_7,,Tissier,Théodore,Sous-secrétaire d’État à la Présidence du Conseil et aux Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_ribot_3,,Trarieux,Ludovic,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(3)
,gouv_steeg,,Tricard-Graveron,Pierre,Sous-secrétaire d’État à l'Éducation physique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_briand_1,,Trouillot,Georges,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_brisson_2,,Trouillot,Georges,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(2)
